raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position
1132,2024,12,2024-07-07,British Grand Prix,214,alpine,Alpine F1 Team,0.0,16,0,0,18,0
1132,2024,12,2024-07-07,British Grand Prix,117,aston_martin,Aston Martin,10.0,7,0,0,8,0
1132,2024,12,2024-07-07,British Grand Prix,6,ferrari,Ferrari,11.0,5,0,0,7,0
1132,2024,12,2024-07-07,British Grand Prix,210,haas,Haas F1 Team,8.0,6,0,0,6,0
1132,2024,12,2024-07-07,British Grand Prix,1,mclaren,McLaren,27.0,3,0,1,3,0
1132,2024,12,2024-07-07,British Grand Prix,131,mercedes,Mercedes,25.0,1,1,1,1,1
1132,2024,12,2024-07-07,British Grand Prix,215,rb,RB F1 Team,1.0,10,0,0,13,0
1132,2024,12,2024-07-07,British Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,4,0
1132,2024,12,2024-07-07,British Grand Prix,15,sauber,Sauber,0.0,15,0,0,14,0
1132,2024,12,2024-07-07,British Grand Prix,3,williams,Williams,2.0,9,0,0,9,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,214,alpine,Alpine F1 Team,0.0,18,0,0,19,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,7,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,6,ferrari,Ferrari,20.0,4,0,0,4,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,210,haas,Haas F1 Team,0.0,13,0,0,11,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1
1133,2024,13,2024-07-21,Hungarian Grand Prix,131,mercedes,Mercedes,20.0,3,0,1,5,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,215,rb,RB F1 Team,2.0,9,0,0,9,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,9,red_bull,Red Bull,16.0,5,0,0,3,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,15,sauber,Sauber,0.0,16,0,0,12,0
1133,2024,13,2024-07-21,Hungarian Grand Prix,3,williams,Williams,0.0,14,0,0,13,0
1134,2024,14,2024-07-28,Belgian Grand Prix,214,alpine,Alpine F1 Team,2.0,9,0,0,10,0
1134,2024,14,2024-07-28,Belgian Grand Prix,117,aston_martin,Aston Martin,4.0,8,0,0,9,0
1134,2024,14,2024-07-28,Belgian Grand Prix,6,ferrari,Ferrari,23.0,3,0,1,2,0
1134,2024,14,2024-07-28,Belgian Grand Prix,210,haas,Haas F1 Team,0.0,14,0,0,16,0
1134,2024,14,2024-07-28,Belgian Grand Prix,1,mclaren,McLaren,28.0,2,0,1,5,0
1134,2024,14,2024-07-28,Belgian Grand Prix,131,mercedes,Mercedes,25.0,1,1,1,4,0
1134,2024,14,2024-07-28,Belgian Grand Prix,215,rb,RB F1 Team,1.0,10,0,0,13,0
1134,2024,14,2024-07-28,Belgian Grand Prix,9,red_bull,Red Bull,19.0,4,0,0,1,1
1134,2024,14,2024-07-28,Belgian Grand Prix,15,sauber,Sauber,0.0,15,0,0,14,0
1134,2024,14,2024-07-28,Belgian Grand Prix,3,williams,Williams,0.0,12,0,0,11,0
1135,2024,15,2024-08-25,Dutch Grand Prix,214,alpine,Alpine F1 Team,2.0,9,0,0,9,0
1135,2024,15,2024-08-25,Dutch Grand Prix,117,aston_martin,Aston Martin,1.0,10,0,0,7,0
1135,2024,15,2024-08-25,Dutch Grand Prix,6,ferrari,Ferrari,25.0,3,0,1,6,0
1135,2024,15,2024-08-25,Dutch Grand Prix,210,haas,Haas F1 Team,0.0,11,0,0,13,0
1135,2024,15,2024-08-25,Dutch Grand Prix,1,mclaren,McLaren,38.0,1,1,1,1,1
1135,2024,15,2024-08-25,Dutch Grand Prix,131,mercedes,Mercedes,10.0,7,0,0,4,0
1135,2024,15,2024-08-25,Dutch Grand Prix,215,rb,RB F1 Team,0.0,12,0,0,12,0
1135,2024,15,2024-08-25,Dutch Grand Prix,9,red_bull,Red Bull,26.0,2,0,1,2,0
1135,2024,15,2024-08-25,Dutch Grand Prix,15,sauber,Sauber,0.0,19,0,0,17,0
1135,2024,15,2024-08-25,Dutch Grand Prix,3,williams,Williams,0.0,14,0,0,19,0
1136,2024,16,2024-09-01,Italian Grand Prix,214,alpine,Alpine F1 Team,0.0,14,0,0,14,0
1136,2024,16,2024-09-01,Italian Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,11,0
1136,2024,16,2024-09-01,Italian Grand Prix,6,ferrari,Ferrari,37.0,1,1,1,4,0
1136,2024,16,2024-09-01,Italian Grand Prix,210,haas,Haas F1 Team,1.0,10,0,0,10,0
1136,2024,16,2024-09-01,Italian Grand Prix,1,mclaren,McLaren,34.0,2,0,1,1,1
1136,2024,16,2024-09-01,Italian Grand Prix,131,mercedes,Mercedes,16.0,5,0,0,3,0
1136,2024,16,2024-09-01,Italian Grand Prix,215,rb,RB F1 Team,0.0,13,0,0,12,0
1136,2024,16,2024-09-01,Italian Grand Prix,9,red_bull,Red Bull,12.0,6,0,0,7,0
1136,2024,16,2024-09-01,Italian Grand Prix,15,sauber,Sauber,0.0,16,0,0,19,0
1136,2024,16,2024-09-01,Italian Grand Prix,3,williams,Williams,2.0,9,0,0,9,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,214,alpine,Alpine F1 Team,0.0,12,0,0,19,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,117,aston_martin,Aston Martin,8.0,6,0,0,8,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,6,ferrari,Ferrari,18.0,2,0,1,1,1
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,210,haas,Haas F1 Team,1.0,10,0,0,11,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,1,mclaren,McLaren,38.0,1,1,1,2,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,131,mercedes,Mercedes,17.0,3,0,1,5,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,215,rb,RB F1 Team,0.0,13,0,0,12,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,9,red_bull,Red Bull,10.0,5,0,0,4,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,15,sauber,Sauber,0.0,14,0,0,17,0
1137,2024,17,2024-09-15,Azerbaijan Grand Prix,3,williams,Williams,10.0,7,0,0,9,0
1138,2024,18,2024-09-22,Singapore Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,15,0
1138,2024,18,2024-09-22,Singapore Grand Prix,117,aston_martin,Aston Martin,4.0,8,0,0,7,0
1138,2024,18,2024-09-22,Singapore Grand Prix,6,ferrari,Ferrari,16.0,5,0,0,9,0
1138,2024,18,2024-09-22,Singapore Grand Prix,210,haas,Haas F1 Team,2.0,9,0,0,6,0
1138,2024,18,2024-09-22,Singapore Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1
1138,2024,18,2024-09-22,Singapore Grand Prix,131,mercedes,Mercedes,20.0,4,0,0,3,0
1138,2024,18,2024-09-22,Singapore Grand Prix,215,rb,RB F1 Team,0.0,12,0,0,8,0
1138,2024,18,2024-09-22,Singapore Grand Prix,9,red_bull,Red Bull,19.0,2,0,1,2,0
1138,2024,18,2024-09-22,Singapore Grand Prix,15,sauber,Sauber,0.0,15,0,0,19,0
1138,2024,18,2024-09-22,Singapore Grand Prix,3,williams,Williams,0.0,11,0,0,11,0
1139,2024,19,2024-10-20,United States Grand Prix,214,alpine,Alpine F1 Team,0.0,12,0,0,7,0
1139,2024,19,2024-10-20,United States Grand Prix,117,aston_martin,Aston Martin,0.0,13,0,0,8,0
1139,2024,19,2024-10-20,United States Grand Prix,6,ferrari,Ferrari,55.0,1,1,1,3,0
1139,2024,19,2024-10-20,United States Grand Prix,210,haas,Haas F1 Team,7.0,8,0,0,9,0
1139,2024,19,2024-10-20,United States Grand Prix,1,mclaren,McLaren,28.0,4,0,0,1,1
1139,2024,19,2024-10-20,United States Grand Prix,131,mercedes,Mercedes,15.0,6,0,0,6,0
1139,2024,19,2024-10-20,United States Grand Prix,215,rb,RB F1 Team,2.0,9,0,0,11,0
1139,2024,19,2024-10-20,United States Grand Prix,9,red_bull,Red Bull,29.0,3,0,1,2,0
1139,2024,19,2024-10-20,United States Grand Prix,15,sauber,Sauber,0.0,17,0,0,18,0
1139,2024,19,2024-10-20,United States Grand Prix,3,williams,Williams,1.0,10,0,0,16,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,214,alpine,Alpine F1 Team,1.0,10,0,0,8,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,13,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,6,ferrari,Ferrari,41.0,1,1,1,1,1
1140,2024,20,2024-10-27,Mexico City Grand Prix,210,haas,Haas F1 Team,8.0,7,0,0,7,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,1,mclaren,McLaren,22.0,2,0,1,3,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,131,mercedes,Mercedes,22.0,4,0,0,5,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,215,rb,RB F1 Team,0.0,16,0,0,11,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,9,red_bull,Red Bull,8.0,6,0,0,2,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,15,sauber,Sauber,0.0,14,0,0,15,0
1140,2024,20,2024-10-27,Mexico City Grand Prix,3,williams,Williams,0.0,12,0,0,9,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,214,alpine,Alpine F1 Team,35.0,2,0,1,4,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,117,aston_martin,Aston Martin,0.0,14,0,0,9,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,6,ferrari,Ferrari,20.0,5,0,0,6,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,210,haas,Haas F1 Team,0.0,12,0,0,17,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,1,mclaren,McLaren,27.0,6,0,0,1,1
1141,2024,21,2024-11-03,São Paulo Grand Prix,131,mercedes,Mercedes,16.0,4,0,0,2,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,215,rb,RB F1 Team,8.0,7,0,0,3,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,9,red_bull,Red Bull,32.0,1,1,1,12,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,15,sauber,Sauber,0.0,13,0,0,11,0
1141,2024,21,2024-11-03,São Paulo Grand Prix,3,williams,Williams,0.0,17,0,0,7,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,214,alpine,Alpine F1 Team,0.0,17,0,0,3,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,17,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,210,haas,Haas F1 Team,4.0,8,0,0,9,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,1,mclaren,McLaren,15.0,6,0,0,6,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,131,mercedes,Mercedes,43.0,1,1,1,1,1
1142,2024,22,2024-11-23,Las Vegas Grand Prix,215,rb,RB F1 Team,2.0,9,0,0,7,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,9,red_bull,Red Bull,11.0,5,0,0,5,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,15,sauber,Sauber,0.0,13,0,0,13,0
1142,2024,22,2024-11-23,Las Vegas Grand Prix,3,williams,Williams,0.0,14,0,0,14,0
1143,2024,23,2024-12-01,Qatar Grand Prix,214,alpine,Alpine F1 Team,10.0,5,0,0,11,0
1143,2024,23,2024-12-01,Qatar Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,8,0
1143,2024,23,2024-12-01,Qatar Grand Prix,6,ferrari,Ferrari,35.0,2,0,1,5,0
1143,2024,23,2024-12-01,Qatar Grand Prix,210,haas,Haas F1 Team,4.0,9,0,0,10,0
1143,2024,23,2024-12-01,Qatar Grand Prix,1,mclaren,McLaren,32.0,3,0,1,3,0
1143,2024,23,2024-12-01,Qatar Grand Prix,131,mercedes,Mercedes,21.0,4,0,0,2,0
1143,2024,23,2024-12-01,Qatar Grand Prix,215,rb,RB F1 Team,0.0,13,0,0,14,0
1143,2024,23,2024-12-01,Qatar Grand Prix,9,red_bull,Red Bull,26.0,1,1,1,1,1
1143,2024,23,2024-12-01,Qatar Grand Prix,15,sauber,Sauber,4.0,8,0,0,12,0
1143,2024,23,2024-12-01,Qatar Grand Prix,3,williams,Williams,0.0,15,0,0,16,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,214,alpine,Alpine F1 Team,6.0,7,0,0,6,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,8,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,6,ferrari,Ferrari,33.0,2,0,1,3,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,210,haas,Haas F1 Team,4.0,8,0,0,4,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,1,mclaren,McLaren,26.0,1,1,1,1,1
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,131,mercedes,Mercedes,22.0,4,0,0,7,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,215,rb,RB F1 Team,0.0,12,0,0,11,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,9,red_bull,Red Bull,8.0,6,0,0,5,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,15,sauber,Sauber,0.0,13,0,0,9,0
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,3,williams,Williams,0.0,11,0,0,16,0
1145,2025,1,2025-03-16,Australian Grand Prix,214,alpine,Alpine F1 Team,0.0,11,0,0,9,0
1145,2025,1,2025-03-16,Australian Grand Prix,117,aston_martin,Aston Martin,8.0,6,0,0,12,0
1145,2025,1,2025-03-16,Australian Grand Prix,6,ferrari,Ferrari,5.0,8,0,0,7,0
1145,2025,1,2025-03-16,Australian Grand Prix,210,haas,Haas F1 Team,0.0,13,0,0,19,0
1145,2025,1,2025-03-16,Australian Grand Prix,1,mclaren,McLaren,27.0,1,1,1,1,1
1145,2025,1,2025-03-16,Australian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,4,0
1145,2025,1,2025-03-16,Australian Grand Prix,215,rb,RB F1 Team,0.0,12,0,0,5,0
1145,2025,1,2025-03-16,Australian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,3,0
1145,2025,1,2025-03-16,Australian Grand Prix,15,sauber,Sauber,6.0,7,0,0,15,0
1145,2025,1,2025-03-16,Australian Grand Prix,3,williams,Williams,10.0,5,0,0,6,0
1146,2025,2,2025-03-23,Chinese Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,16,0
1146,2025,2,2025-03-23,Chinese Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,13,0
1146,2025,2,2025-03-23,Chinese Grand Prix,6,ferrari,Ferrari,0.0,18,0,0,5,0
1146,2025,2,2025-03-23,Chinese Grand Prix,210,haas,Haas F1 Team,14.0,5,0,0,11,0
1146,2025,2,2025-03-23,Chinese Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1
1146,2025,2,2025-03-23,Chinese Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,2,0
1146,2025,2,2025-03-23,Chinese Grand Prix,215,rb,RB F1 Team,0.0,11,0,0,7,0
1146,2025,2,2025-03-23,Chinese Grand Prix,9,red_bull,Red Bull,12.0,4,0,0,4,0
1146,2025,2,2025-03-23,Chinese Grand Prix,15,sauber,Sauber,0.0,14,0,0,12,0
1146,2025,2,2025-03-23,Chinese Grand Prix,3,williams,Williams,7.0,7,0,0,10,0
1147,2025,3,2025-04-06,Japanese Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,11,0
1147,2025,3,2025-04-06,Japanese Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,13,0
1147,2025,3,2025-04-06,Japanese Grand Prix,6,ferrari,Ferrari,18.0,4,0,0,4,0
1147,2025,3,2025-04-06,Japanese Grand Prix,210,haas,Haas F1 Team,1.0,10,0,0,10,0
1147,2025,3,2025-04-06,Japanese Grand Prix,1,mclaren,McLaren,33.0,2,0,1,2,0
1147,2025,3,2025-04-06,Japanese Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,5,0
1147,2025,3,2025-04-06,Japanese Grand Prix,215,rb,RB F1 Team,4.0,8,0,0,7,0
1147,2025,3,2025-04-06,Japanese Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,1,1
1147,2025,3,2025-04-06,Japanese Grand Prix,15,sauber,Sauber,0.0,16,0,0,16,0
1147,2025,3,2025-04-06,Japanese Grand Prix,3,williams,Williams,2.0,9,0,0,9,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,214,alpine,Alpine F1 Team,6.0,7,0,0,5,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,13,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,6,ferrari,Ferrari,22.0,4,0,0,3,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,210,haas,Haas F1 Team,5.0,8,0,0,14,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1
1148,2025,4,2025-04-13,Bahrain Grand Prix,131,mercedes,Mercedes,18.0,2,0,1,2,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,215,rb,RB F1 Team,0.0,13,0,0,12,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,9,red_bull,Red Bull,10.0,6,0,0,7,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,15,sauber,Sauber,0.0,18,0,0,16,0
1148,2025,4,2025-04-13,Bahrain Grand Prix,3,williams,Williams,0.0,12,0,0,8,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,214,alpine,Alpine F1 Team,0.0,17,0,0,9,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,13,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,6,ferrari,Ferrari,21.0,3,0,1,4,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,210,haas,Haas F1 Team,0.0,13,0,0,15,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,1,mclaren,McLaren,37.0,1,1,1,2,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,3,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,215,rb,RB F1 Team,1.0,10,0,0,12,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,1,1
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,15,sauber,Sauber,0.0,15,0,0,18,0
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,3,williams,Williams,6.0,8,0,0,6,0
1150,2025,6,2025-05-04,Miami Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,14,0
1150,2025,6,2025-05-04,Miami Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,17,0
1150,2025,6,2025-05-04,Miami Grand Prix,6,ferrari,Ferrari,10.0,7,0,0,8,0
1150,2025,6,2025-05-04,Miami Grand Prix,210,haas,Haas F1 Team,0.0,12,0,0,9,0
1150,2025,6,2025-05-04,Miami Grand Prix,1,mclaren,McLaren,43.0,1,1,1,2,0
1150,2025,6,2025-05-04,Miami Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,3,0
1150,2025,6,2025-05-04,Miami Grand Prix,215,rb,RB F1 Team,0.0,11,0,0,11,0
1150,2025,6,2025-05-04,Miami Grand Prix,9,red_bull,Red Bull,13.0,4,0,0,1,1
1150,2025,6,2025-05-04,Miami Grand Prix,15,sauber,Sauber,0.0,14,0,0,13,0
1150,2025,6,2025-05-04,Miami Grand Prix,3,williams,Williams,12.0,5,0,0,6,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,10,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,5,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,6,ferrari,Ferrari,20.0,4,0,0,11,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,210,haas,Haas F1 Team,0.0,17,0,0,18,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,1,mclaren,McLaren,33.0,2,0,1,1,1
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,131,mercedes,Mercedes,6.0,7,0,0,3,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,215,rb,RB F1 Team,2.0,9,0,0,9,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,9,red_bull,Red Bull,26.0,1,1,1,2,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,15,sauber,Sauber,0.0,12,0,0,14,0
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,3,williams,Williams,14.0,5,0,0,6,0
1152,2025,8,2025-05-25,Monaco Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,18,0
1152,2025,8,2025-05-25,Monaco Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,7,0
1152,2025,8,2025-05-25,Monaco Grand Prix,6,ferrari,Ferrari,28.0,2,0,1,2,0
1152,2025,8,2025-05-25,Monaco Grand Prix,210,haas,Haas F1 Team,6.0,7,0,0,8,0
1152,2025,8,2025-05-25,Monaco Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1
1152,2025,8,2025-05-25,Monaco Grand Prix,131,mercedes,Mercedes,0.0,11,0,0,14,0
1152,2025,8,2025-05-25,Monaco Grand Prix,215,rb,RB F1 Team,12.0,6,0,0,6,0
1152,2025,8,2025-05-25,Monaco Grand Prix,9,red_bull,Red Bull,12.0,4,0,0,5,0
1152,2025,8,2025-05-25,Monaco Grand Prix,15,sauber,Sauber,0.0,14,0,0,13,0
1152,2025,8,2025-05-25,Monaco Grand Prix,3,williams,Williams,3.0,9,0,0,10,0
1153,2025,9,2025-06-01,Spanish Grand Prix,214,alpine,Alpine F1 Team,4.0,8,0,0,8,0
1153,2025,9,2025-06-01,Spanish Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,10,0
1153,2025,9,2025-06-01,Spanish Grand Prix,6,ferrari,Ferrari,23.0,3,0,1,5,0
1153,2025,9,2025-06-01,Spanish Grand Prix,210,haas,Haas F1 Team,0.0,16,0,0,15,0
1153,2025,9,2025-06-01,Spanish Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1
1153,2025,9,2025-06-01,Spanish Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,4,0
1153,2025,9,2025-06-01,Spanish Grand Prix,215,rb,RB F1 Team,6.0,7,0,0,9,0
1153,2025,9,2025-06-01,Spanish Grand Prix,9,red_bull,Red Bull,1.0,10,0,0,3,0
1153,2025,9,2025-06-01,Spanish Grand Prix,15,sauber,Sauber,10.0,5,0,0,12,0
1153,2025,9,2025-06-01,Spanish Grand Prix,3,williams,Williams,0.0,14,0,0,11,0
1154,2025,10,2025-06-15,Canadian Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,12,0
1154,2025,10,2025-06-15,Canadian Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,6,0
1154,2025,10,2025-06-15,Canadian Grand Prix,6,ferrari,Ferrari,18.0,5,0,0,5,0
1154,2025,10,2025-06-15,Canadian Grand Prix,210,haas,Haas F1 Team,2.0,9,0,0,14,0
1154,2025,10,2025-06-15,Canadian Grand Prix,1,mclaren,McLaren,12.0,4,0,0,3,0
1154,2025,10,2025-06-15,Canadian Grand Prix,131,mercedes,Mercedes,40.0,1,1,1,1,1
1154,2025,10,2025-06-15,Canadian Grand Prix,215,rb,RB F1 Team,0.0,16,0,0,9,0
1154,2025,10,2025-06-15,Canadian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,2,0
1154,2025,10,2025-06-15,Canadian Grand Prix,15,sauber,Sauber,4.0,8,0,0,13,0
1154,2025,10,2025-06-15,Canadian Grand Prix,3,williams,Williams,1.0,10,0,0,10,0
1155,2025,11,2025-06-29,Austrian Grand Prix,214,alpine,Alpine F1 Team,0.0,13,0,0,10,0
1155,2025,11,2025-06-29,Austrian Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,11,0
1155,2025,11,2025-06-29,Austrian Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0
1155,2025,11,2025-06-29,Austrian Grand Prix,210,haas,Haas F1 Team,1.0,10,0,0,15,0
1155,2025,11,2025-06-29,Austrian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1
1155,2025,11,2025-06-29,Austrian Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,5,0
1155,2025,11,2025-06-29,Austrian Grand Prix,215,rb,RB F1 Team,8.0,6,0,0,6,0
1155,2025,11,2025-06-29,Austrian Grand Prix,9,red_bull,Red Bull,0.0,16,0,0,7,0
1155,2025,11,2025-06-29,Austrian Grand Prix,15,sauber,Sauber,6.0,8,0,0,8,0
1155,2025,11,2025-06-29,Austrian Grand Prix,3,williams,Williams,0.0,17,0,0,12,0
1156,2025,12,2025-07-06,British Grand Prix,214,alpine,Alpine F1 Team,8.0,6,0,0,10,0
1156,2025,12,2025-07-06,British Grand Prix,117,aston_martin,Aston Martin,8.0,7,0,0,9,0
1156,2025,12,2025-07-06,British Grand Prix,6,ferrari,Ferrari,12.0,4,0,0,5,0
1156,2025,12,2025-07-06,British Grand Prix,210,haas,Haas F1 Team,0.0,11,0,0,8,0
1156,2025,12,2025-07-06,British Grand Prix,1,mclaren,McLaren,43.0,1,1,1,2,0
1156,2025,12,2025-07-06,British Grand Prix,131,mercedes,Mercedes,1.0,10,0,0,4,0
1156,2025,12,2025-07-06,British Grand Prix,215,rb,RB F1 Team,0.0,17,0,0,13,0
1156,2025,12,2025-07-06,British Grand Prix,9,red_bull,Red Bull,10.0,5,0,0,1,1
1156,2025,12,2025-07-06,British Grand Prix,15,sauber,Sauber,15.0,3,0,1,17,0
1156,2025,12,2025-07-06,British Grand Prix,3,williams,Williams,4.0,8,0,0,11,0
1157,2025,13,2025-07-27,Belgian Grand Prix,214,alpine,Alpine F1 Team,1.0,10,0,0,13,0
1157,2025,13,2025-07-27,Belgian Grand Prix,117,aston_martin,Aston Martin,0.0,14,0,0,19,0
1157,2025,13,2025-07-27,Belgian Grand Prix,6,ferrari,Ferrari,21.0,3,0,1,3,0
1157,2025,13,2025-07-27,Belgian Grand Prix,210,haas,Haas F1 Team,0.0,11,0,0,11,0
1157,2025,13,2025-07-27,Belgian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1
1157,2025,13,2025-07-27,Belgian Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,6,0
1157,2025,13,2025-07-27,Belgian Grand Prix,215,rb,RB F1 Team,4.0,8,0,0,8,0
1157,2025,13,2025-07-27,Belgian Grand Prix,9,red_bull,Red Bull,12.0,4,0,0,4,0
1157,2025,13,2025-07-27,Belgian Grand Prix,15,sauber,Sauber,2.0,9,0,0,10,0
1157,2025,13,2025-07-27,Belgian Grand Prix,3,williams,Williams,8.0,6,0,0,5,0
1158,2025,14,2025-08-03,Hungarian Grand Prix,214,alpine,Alpine F1 Team,0.0,18,0,0,14,0
